labeling_set_id,label,source_data,vinoai_index,wine_name_for_matching,grape,colour
d02a8f5d-19d2-303d-8482-1252b37c4f17,a,VIV,VIV523174,2007 Bodega El Porvenir de Cafayate Laborum Crianza En Roble Malbec,,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV3739195,NV Santa Cristina Toscana,Sangiovese,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV3243305,NV Santa Cristina Toscana,Sangiovese,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV1932073,NV Santa Cristina Toscana,Sangiovese,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV3218856,NV Santa Cristina Toscana,,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV4736776,NV Santa Cristina Toscana,Sangiovese,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV4361863,NV Santa Cristina Toscana,,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV2381374,NV Santa Cristina Toscana,Sangiovese,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV3974612,NV Santa Cristina Toscana,Sangiovese,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV1527327,NV Santa Cristina Toscana,,Red
d5ae32ff-757c-3727-90f8-9327110b2cc2,a,VIV,VIV2735360,NV Santa Cristina Toscana,,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV5576846,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV4571586,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV4539073,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV4539083,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV5520682,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV6105210,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV5141419,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV4539084,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV4926806,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
039a3258-9fdb-37dc-ab1c-711b153b4e7b,a,VIV,VIV4545472,1997 Fontanafredda Barolo Riserva,100% Nebbiolo,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV5489096,NV Vinarija Kovačević Aurelius,,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV1856985,NV Vinarija Kovačević Aurelius,,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV854496,NV Vinarija Kovačević Aurelius,,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV903071,NV Vinarija Kovačević Aurelius,Aurelius,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV476302,NV Vinarija Kovačević Aurelius,Aurelius,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV5489102,NV Vinarija Kovačević Aurelius,,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV982560,NV Vinarija Kovačević Aurelius,Aurelius,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV1856977,NV Vinarija Kovačević Aurelius,,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV476299,NV Vinarija Kovačević Aurelius,Aurelius,Red
247a0796-48ff-3b38-9644-e4d8b00404d0,a,VIV,VIV476312,NV Vinarija Kovačević Aurelius,Aurelius,Red
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV1432707,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,Sauvignon Blanc,Sparkling
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV3996103,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,Sauvignon Blanc,Sparkling
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV1432706,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,Sauvignon Blanc,Sparkling
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV3996128,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,Sauvignon Blanc,Sparkling
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV2642435,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,Sauvignon Blanc,Sparkling
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV22366,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,,Sparkling
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV3691149,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,Sauvignon Blanc,Sparkling
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV22384,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,,Sparkling
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV1432724,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,Sauvignon Blanc,Sparkling
2c7b1512-bfd6-35a8-9140-d863971a234b,a,VIV,VIV3996127,NV Saint Clair Vicar's Choice Sauvignon Blanc Bubbles,Sauvignon Blanc,Sparkling
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV4285514,NV Marqués de Vizhoja Marqués de Vizhoja,,White
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV4285507,NV Marqués de Vizhoja Marqués de Vizhoja,,White
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV2717434,NV Marqués de Vizhoja Marqués de Vizhoja,,White
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV4325512,NV Marqués de Vizhoja Marqués de Vizhoja,,White
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV2046113,NV Marqués de Vizhoja Marqués de Vizhoja,,White
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV2046098,NV Marqués de Vizhoja Marqués de Vizhoja,,White
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV4325509,NV Marqués de Vizhoja Marqués de Vizhoja,,White
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV2046094,NV Marqués de Vizhoja Marqués de Vizhoja,,White
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV1378936,NV Marqués de Vizhoja Marqués de Vizhoja,,White
3098d142-9317-382f-bc4c-0575c2d98898,a,VIV,VIV4059080,NV Marqués de Vizhoja Marqués de Vizhoja,,White
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV4977573,NV Bepin de Eto Extra Dry,Glera,Sparkling
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV1868617,NV Bepin de Eto Extra Dry,Glera,Sparkling
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV4860706,NV Bepin de Eto Extra Dry,,Sparkling
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV1146884,NV Bepin de Eto Extra Dry,Glera,Sparkling
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV2061627,NV Bepin de Eto Extra Dry,,Sparkling
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV1985758,NV Bepin de Eto Extra Dry,,Sparkling
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV1868633,NV Bepin de Eto Extra Dry,Glera,Sparkling
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV5400606,NV Bepin de Eto Extra Dry,Glera,Sparkling
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV2431774,NV Bepin de Eto Extra Dry,Glera,Sparkling
4329d05f-19ff-3c54-882e-e66bcaa9637a,a,VIV,VIV4860709,NV Bepin de Eto Extra Dry,,Sparkling
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV2925119,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV4028107,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV4028112,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV4028113,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV4028109,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV2925124,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV2925121,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV2925127,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV4028115,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
45ae0516-6b25-3a3f-82ff-89cc4871b1f3,a,VIV,VIV2925125,2010 Castello di Gabiano Adornes Barbera d'Asti Superiore,Barbera,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV5312955,NV Bad Boy (Mauvais Garçon) Rouge,,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV3559487,NV Bad Boy (Mauvais Garçon) Rouge,,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV4040079,NV Bad Boy (Mauvais Garçon) Rouge,Merlot,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV4606062,NV Bad Boy (Mauvais Garçon) Rouge,Merlot,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV3858965,NV Bad Boy (Mauvais Garçon) Rouge,Merlot,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV3559474,NV Bad Boy (Mauvais Garçon) Rouge,,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV3858959,NV Bad Boy (Mauvais Garçon) Rouge,Merlot,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV5312952,NV Bad Boy (Mauvais Garçon) Rouge,,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV5348344,NV Bad Boy (Mauvais Garçon) Rouge,Merlot,Red
5554d1e7-e1a0-3647-af27-513e4de0f383,a,VIV,VIV3858962,NV Bad Boy (Mauvais Garçon) Rouge,Merlot,Red
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIN,VIN29707,2014 Di Majo Norante Falanghina,Falanghina,White
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIV,VIV3982089,2014 Di Majo Norante Falanghina,Falanghina,White
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIV,VIV178531,2014 Di Majo Norante Falanghina,,White
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIV,VIV4529127,2014 Di Majo Norante Falanghina,Falanghina,White
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIV,VIV838728,2014 Di Majo Norante Falanghina,,White
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIV,VIV4529111,2014 Di Majo Norante Falanghina,Falanghina,White
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIV,VIV178527,2014 Di Majo Norante Falanghina,,White
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIV,VIV60641,2014 Di Majo Norante Falanghina,Falanghina,White
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIV,VIV3982045,2014 Di Majo Norante Falanghina,Falanghina,White
6df3ea68-5721-393a-8158-f1cc1657adb5,a,VIV,VIV178523,2014 Di Majo Norante Falanghina,,White
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV422997,NV Volver Tarima Hill Old Vines Monastrell,Mourvedre,Red
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV4395216,NV Volver Tarima Hill Old Vines Monastrell,Mourvedre,Red
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV3149803,NV Volver Tarima Hill Old Vines Monastrell,,Red
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV4407296,NV Volver Tarima Hill Old Vines Monastrell,Mourvedre,Red
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV4395215,NV Volver Tarima Hill Old Vines Monastrell,Mourvedre,Red
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV3149807,NV Volver Tarima Hill Old Vines Monastrell,,Red
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV3149802,NV Volver Tarima Hill Old Vines Monastrell,,Red
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV3320281,NV Volver Tarima Hill Old Vines Monastrell,,Red
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV3828124,NV Volver Tarima Hill Old Vines Monastrell,Mourvedre,Red
a56c6e6e-8f38-3b60-9ddf-366400b64cbe,a,VIV,VIV1335898,NV Volver Tarima Hill Old Vines Monastrell,Mourvedre,Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV4733625,NV Schenk Spanish Wineries El Copero Tinto,"Monastrell, Bobal",Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV4733639,NV Schenk Spanish Wineries El Copero Tinto,"Monastrell, Bobal",Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV1507560,NV Schenk Spanish Wineries El Copero Tinto,"Monastrell, Bobal",Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV4733624,NV Schenk Spanish Wineries El Copero Tinto,"Monastrell, Bobal",Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV4623180,NV Schenk Spanish Wineries El Copero Tinto,,Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV2378166,NV Schenk Spanish Wineries El Copero Tinto,"Monastrell, Bobal",Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV1507540,NV Schenk Spanish Wineries El Copero Tinto,"Monastrell, Bobal",Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV4335906,NV Schenk Spanish Wineries El Copero Tinto,,Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV2378164,NV Schenk Spanish Wineries El Copero Tinto,"Monastrell, Bobal",Red
ed0e11fd-b494-3dff-b9ed-dec57d3dfbce,a,VIV,VIV4733637,NV Schenk Spanish Wineries El Copero Tinto,"Monastrell, Bobal",Red
label-upload-sept-2021-1,a,BC,BC2073,1988  Chateau Lafite Rothschild   Pauillac,Bordeaux Blend,Red
label-upload-sept-2021-1,a,BC,BC2074,1988  Chateau Lafite Rothschild   Pauillac,Bordeaux Blend,Red
label-upload-sept-2021-1,a,BC,BC2090,1988  Chateau Lafite Rothschild Magnum   Pauillac,Bordeaux Blend,Red
label-upload-sept-2021-1,b,AB,AB3453,1989 Chateau De Chaintres 89 Saumur Champigny,Other,Red
label-upload-sept-2021-1,b,ON,ON2544,1989 Chateau de Chaintres Saumur Champigny,Cabernet Franc,Red
label-upload-sept-2021-1,c,AB,AB10584,1990 Masi Costasera Amarone,Other,Red
label-upload-sept-2021-1,c,ON,ON4446,1990 Masi Costasera Amarone della Valpolicella Classico,Corvina Blend,Red
label-upload-sept-2021-1,d,ON,ON5374,1995 Col d'Orcia Brunello di Montalcino (Double Magnum),Sangiovese,Red
label-upload-sept-2021-1,d,ON,ON5379,1995 Col d'Orcia Brunello di Montalcino (Magnum),Sangiovese,Red
label-upload-sept-2021-1,e,ON,ON5233,1997 Col d'Orcia Brunello di Montalcino,Sangiovese Blend,Red
label-upload-sept-2021-1,e,ON,ON5384,1997 Col d'Orcia Brunello di Montalcino (Magnum),Sangiovese,Red
label-upload-sept-2021-1,e,ON,ON5381,1999 Col d'Orcia Brunello di Montalcino,Sangiovese,Red
label-upload-sept-2021-1,e,ON,ON5236,1999 Col d'Orcia Brunello di Montalcino (Magnum),Sangiovese,Red
label-upload-sept-2021-1,f,QB,QB3580,1998 Château Ausone,,Red
label-upload-sept-2021-1,f,NL,NL353,1998 Chateau Ausone St-Emilion Grand Cru A,Merlot Blend,Red
label-upload-sept-2021-1,g,ON,ON5389,2001 Col d'Orcia Brunello di Montalcino,Sangiovese,Red
label-upload-sept-2021-1,h,ON,ON5376,2001 Col d'Orcia Poggio al Vento Riserva Brunello di Montalcino,Sangiovese,Red
label-upload-sept-2021-1,h,ON,ON5387,2001 Col d'Orcia Poggio al Vento Riserva Brunello di Montalcino (Magnum),Sangiovese,Red
label-upload-sept-2021-1,i,AB,AB4631,2001 Conde Valdemar G Reserva Mags,Other,Red
label-upload-sept-2021-1,i,AB,AB4632,2001 Conde Valdemar Gran Reserva,Other,Red
label-upload-sept-2021-1,j,NB,NB1706,2002 Moulin Touchais,100% Chenin Blanc,White
label-upload-sept-2021-1,j,QB,QB6076,2002 Moulin Touchais Coteaux du Layon,Chenin blanc 100 %,White
label-upload-sept-2021-1,k,NB,NB1895,2004 Antinori Estates Guado Al Tasso Bolgheri Superiore Doc,65% Cabernet Sauvignon - 20% Merlot - 12% Cabernet Franc - 3% Petit Verdot,Red
label-upload-sept-2021-1,k,ON,ON5326,2004 Antinori Guado Al Tasso,Cabernet Sauvignon Blend,Red
label-upload-sept-2021-1,k,ON,ON5323,2004 Antinori Guado al Tasso,Cabernet Sauvignon Blend,
label-upload-sept-2021-1,l,ON,ON5382,2004 Col d'Orcia Brunello di Montalcino,Sangiovese,Red
label-upload-sept-2021-1,l,AB,AB4545,2004 Col D'orcia Brunello Di Montalcino2004,Other,Red
label-upload-sept-2021-1,m,BC,BC2773,2005  Chateau D'yquem   Sauternes & Barsac,Bordeaux Blend,White
label-upload-sept-2021-1,m,NL,NL409,2005 Chateau d’Yquem Sauternes 1er Grand Cru,Semillon Blend,White
label-upload-sept-2021-1,n,NS,NS523,2005 Chateau D'yquem,Semillon,Fortified-Dessert
label-upload-sept-2021-1,n,ON,ON2550,2005 Château d'Yquem,Sauternes,White
label-upload-sept-2021-1,o,ON,ON5121,2006 Antinori Badia a Passignano Gran Selezione Chianti Classico Riserva,Sangiovese,Red
label-upload-sept-2021-1,o,NB,NB1778,2006 Antinori Estates Badia A Passignano Riserva Chianti Classico Docg,100% Sangiovese,Red
label-upload-sept-2021-1,p,ON,ON5419,2006 Antinori Guado al Tasso,Cabernet Sauvignon/Merlot/Cabernet Franc,
label-upload-sept-2021-1,p,AB,AB7698,2006 Guado Al Tasso,Other,Red
label-upload-sept-2021-1,q,NB,NB1971,2007 Antinori Estates Solaia Toscana Igt,75% Cabernet Sauvignon - 20% Sangiovese - 5% Cabernet Franc,Red
label-upload-sept-2021-1,q,NL,NL57,2007 Antinori Solaia Toscana IGT,Cabernet Sauvignon Blend,Red
label-upload-sept-2021-1,q,NL,NL56,2007 Antinori Solaia Toscana IGT,Cabernet Sauvignon Blend,
label-upload-sept-2021-1,r,ON,ON2549,2007 Château d'Yquem,Sauternes,
label-upload-sept-2021-1,s,NL,NL410,2007 Chateau d’Yquem Sauternes 1er Grand Cru,Semillon Blend,White
label-upload-sept-2021-1,t,ON,ON3065,2007 Gosset Celebris Extra Brut Rosé Champagne,Champagne,Sparkling
label-upload-sept-2021-1,t,ON,ON2612,2007 Gosset Célébris Rosé Vintage Extra Brut,Chardonnay Blend,Sparkling
label-upload-sept-2021-1,t,ON,ON2211,2007 Gosset Celebris Vintage Extra Brut,White Blend,Sparkling
label-upload-sept-2021-1,u,AB,AB15343,2007 Terralsole Brunello Di Montalcino Magnum,Other,Red
label-upload-sept-2021-1,u,AB,AB15344,2007 Terralsole Brunello Di Montalcino Riserv,Other,Red
label-upload-sept-2021-1,v,ON,ON3252,2008 Domaine de Chevalier,Cabernet Sauvignon Blend,Red
label-upload-sept-2021-1,w,NL,NL812,2008 Domaine de Chevalier White Graves Cru Classe,Sauvignon Blanc Semillon,
label-upload-sept-2021-1,x,AB,AB9468,2008 Laurent Perrier Brut Millesime,,
label-upload-sept-2021-1,x,ON,ON2096,2008 Laurent-Perrier Brut Millésimé Champagne,Champagne,Sparkling
label-upload-sept-2021-1,z,ON,ON6810,2008 R. Lopez de Heredia Viña Bosconia Reserva,Tempranillo Blend,Red
label-upload-sept-2021-1,z,QB,QB8181,2008 R. Lopez de Heredia Vina Tondonia Reserva,Tempranillo 75 % Grenache 15 % Graciano 5 % Mazuelo 5 %,Red
label-upload-sept-2021-1,z,ON,ON6721,2008 R. López de Heredia Viña Tondonia Reserva,Tempranillo Blend,Red
label-upload-sept-2021-2,a,BC,BC870,2009  Chateau Lafite Rothschild,Other Blend,Red
label-upload-sept-2021-2,a,BC,BC2084,2009  Chateau Lafite Rothschild   Pauillac,Bordeaux Blend,Red
label-upload-sept-2021-2,b,BC,BC896,2009  Chateau Mouton Rothschild,Other Blend,Red
label-upload-sept-2021-2,b,BC,BC2105,2009  Chateau Mouton Rothschild   Pauillac,Bordeaux Blend,Red
label-upload-sept-2021-2,c,AB,AB17375,2009 Chateau Haut Brion Pessac-leognan,Other,Red
label-upload-sept-2021-2,c,QB,QB3549,2009 Château Haut-Brion,,White
label-upload-sept-2021-2,d,NL,NL510,2009 Chateau La Mission Haut-Brion Blanc Pessac,Semillon Blend,White
label-upload-sept-2021-2,d,QB,QB2942,2009 Château La Mission Haut-Brion blanc Pessac-Léognan,,White
label-upload-sept-2021-2,e,ON,ON2047,2009 Château Laroze Saint Emlion Gran Cru Classé,Cabernet Sauvignon/Merlot/Cabernet Franc,Red
label-upload-sept-2021-2,e,QB,QB4165,2009 Château Laroze Saint-Émilion Grand Cru Classé,Merlot 70 % Cabernet franc 25 % Cabernet sauvignon 5 %,Red
label-upload-sept-2021-2,f,BC,BC662,2010  Chateau De Belcier   Castillon Cotes De Bordeaux,Bordeaux Blend,Red
label-upload-sept-2021-2,f,BC,BC663,2010  Chateau De Belcier Magnum   Castillon Cotes De Bordeaux,Bordeaux Blend,Red
label-upload-sept-2021-2,g,BC,BC2196,2010  Chateau Haut Brion   Pessac Leognan,Bordeaux Blend,Red
label-upload-sept-2021-2,h,BC,BC2243,2010  Chateau Haut Brion   Pessac Leognan Blanc,Sauvignon Blanc / Semillon,White
label-upload-sept-2021-2,i,QB,QB3601,2010 Château Ausone premier grand cru classé,,Red
label-upload-sept-2021-2,i,NL,NL358,2010 Chateau Ausone St-Emilion Grand Cru A,Merlot Blend,Red
label-upload-sept-2021-2,j,NS,NS517,2010 Chateau Cheval Blanc,Cabernet Franc,Red
label-upload-sept-2021-2,k,QB,QB3566,2010 Château Cheval Blanc Premier Grand Cru Classé,,Red
label-upload-sept-2021-2,k,QB,QB3588,2010 Château Cheval Blanc Saint Émilion Premier Grand Cru Classé,,Red
label-upload-sept-2021-2,l,ON,ON3205,2010 Château Langoa Barton,Bordeaux,Red
label-upload-sept-2021-2,l,QB,QB16,2010 Château Langoa-Barton Saint-Julien,Cabernet sauvignon 73 % Merlot 17 % Cabernet franc 10 %,Red
label-upload-sept-2021-2,m,QB,QB5799,2010 Fontanafredda Barolo Riserva,Nebbiolo 100 %,Red
label-upload-sept-2021-2,m,ON,ON5152,2010 Fontanafredda Riserva Barolo,Nebbiolo,Red
label-upload-sept-2021-2,n,AB,AB6840,2010 Fontanafredda Barolo Serralunga D'alba,Other,Red
label-upload-sept-2021-2,o,AB,AB7416,2010 Giribaldi Barolo,Other,Red
label-upload-sept-2021-2,o,AB,AB7417,2010 Giribaldi Barolo 3l,Other,Red
label-upload-sept-2021-2,p,QB,QB2081,2011 Arcadian Winery Clos Pepe Vineyard Sta. Rita Hills,Pinot noir 100 %,Red
label-upload-sept-2021-2,p,QB,QB2089,2011 Arcadian Winery Clos Pepe Vineyard Sta. Rita Hills,Chardonnay 100 %,White
label-upload-sept-2021-2,q,ON,ON6848,2011 Bordón Gran Reserva,Tempranillo Blend,Red
label-upload-sept-2021-2,q,QB,QB443,2011 Bordon Gran Reserva Rioja,Tempranillo 80 % Garnacha tintorera 20 %,Red
label-upload-sept-2021-2,r,QB,QB4226,2011 Château L'Église Clinet,,Red
label-upload-sept-2021-2,r,NL,NL489,2011 Chateau L’Eglise Clinet Pomerol,Merlot Blend,Red
label-upload-sept-2021-2,r,NL,NL495,2011 Chateau L’Evangile Pomerol,Merlot Blend,Red
label-upload-sept-2021-2,s,QB,QB4335,2011 Château Latour Pauillac Premier Grand Cru Classé,Cabernet sauvignon 88 % Merlot 10 % Cabernet franc 1 % Petit verdot 1 %,Red
label-upload-sept-2021-2,s,QB,QB4356,2011 Château Latour Pauillac Premier Grand Cru Classé,Cabernet sauvignon 88 % Merlot 10 % Cabernet franc 1 % Petit verdot 1 %,Red
label-upload-sept-2021-2,s,QB,QB4397,2011 Château Latour Premier Grand Cru Classé,,Red
label-upload-sept-2021-2,t,AB,AB13130,2011 Raphet Clos De Vougeot,Other,Red
label-upload-sept-2021-2,t,AB,AB13133,2011 Raphet Clos De Vougeot Vieilles Vignes,Other,Red
label-upload-sept-2021-2,u,QB,QB6974,2012 Rocca delle Macìe Roccato,Cabernet sauvignon 50 % Sangiovese 50 %,Red
label-upload-sept-2021-2,u,AB,AB13545,2012 Rocca Delle Macie Roccato Super Tuscan,Other,Red
label-upload-sept-2021-2,v,AB,AB16338,2012 Veuve Clicquot Rose Vintage Reserve,,
label-upload-sept-2021-2,v,ON,ON2736,2012 Veuve Clicquot Vintage Brut Rosé Champagne,Champagne,Sparkling
label-upload-sept-2021-2,w,QB,QB4235,2013 Domaine Rossignol-Trapet Chambertin Grand Cru,Pinot noir 100 %,Red
label-upload-sept-2021-2,w,QB,QB4328,2013 Domaine Rossignol-Trapet Latricières-Chambertin grand cru,Pinot noir 100 %,Red
label-upload-sept-2021-2,x,ON,ON9316,2013 Galan Malbec Reserva Privada,Malbec,Red
label-upload-sept-2021-2,x,ON,ON1673,2013 Galan Reserva Privada Merlot,Merlot,Red
label-upload-sept-2021-2,y,QB,QB5871,2013 Glenelly Estate Reserve,Cabernet sauvignon 40 % Syrah 19 % Cabernet franc 18 % Merlot 18 %,Red
label-upload-sept-2021-2,y,ON,ON6478,2013 Glenelly Estate Reserve Red Blend,Cabernet Sauvignon Blend,Red
label-upload-sept-2021-2,z,AB,AB17833,2013 Henschke Cyril Henschke Cabernet,Other,Red
label-upload-sept-2021-2,z,ON,ON324,2013 Henschke Cyril Henschke Cabernet Sauvignon/Cabernet Franc/Merlot,Cabernet Sauvignon/Cabernet Franc,Red
label-upload-sept-2021-3,a,QB,QB5737,2013 Luciano Sandrone Le Vigne Barolo,Nebbiolo 100 %,Red
